,state,year,agi_stub,income_type,amount
32684,NJ,2012,3,dividends,"230,949"
32685,NJ,2012,4,dividends,"391,013"
32686,NJ,2012,5,dividends,"499,263"
32687,NJ,2012,6,dividends,"513,333"
32688,NJ,2012,7,dividends,"1,383,546"
32689,NJ,2012,8,dividends,"1,379,235"
32690,NJ,2012,9,dividends,"779,521"
32691,NJ,2012,10,dividends,"2,849,145"
32692,NM,2012,0,dividends,"1,104,328"
32693,NM,2012,1,dividends,"16,424"
32694,NM,2012,2,dividends,"16,102"
32695,NM,2012,3,dividends,"36,866"
32696,NM,2012,4,dividends,"66,018"
32697,NM,2012,5,dividends,"74,039"
32698,NM,2012,6,dividends,"68,961"
32699,NM,2012,7,dividends,"177,776"
32700,NM,2012,8,dividends,"159,471"
32701,NM,2012,9,dividends,"80,074"
32702,NM,2012,10,dividends,"408,596"
32703,NY,2012,0,dividends,"22,200,940"
32704,NY,2012,1,dividends,"404,316"
32705,NY,2012,2,dividends,"224,975"
32706,NY,2012,3,dividends,"470,059"
32707,NY,2012,4,dividends,"777,549"
32708,NY,2012,5,dividends,"907,970"
32709,NY,2012,6,dividends,"899,920"
32710,NY,2012,7,dividends,"2,375,670"
32711,NY,2012,8,dividends,"2,565,092"
32712,NY,2012,9,dividends,"1,723,999"
32713,NY,2012,10,dividends,"11,851,390"
32714,NC,2012,0,dividends,"5,313,621"
32715,NC,2012,1,dividends,"80,313"
32716,NC,2012,2,dividends,"79,466"
32717,NC,2012,3,dividends,"197,046"
32718,NC,2012,4,dividends,"323,379"
32719,NC,2012,5,dividends,"384,407"
32720,NC,2012,6,dividends,"390,480"
32721,NC,2012,7,dividends,"974,870"
32722,NC,2012,8,dividends,"896,043"
32723,NC,2012,9,dividends,"462,720"
32724,NC,2012,10,dividends,"1,524,897"
32725,ND,2012,0,dividends,"409,887"
32726,ND,2012,1,dividends,"3,295"
32727,ND,2012,2,dividends,"4,184"
32728,ND,2012,3,dividends,"13,497"
32729,ND,2012,4,dividends,"24,391"
32730,ND,2012,5,dividends,"27,515"
32731,ND,2012,6,dividends,"23,873"
32732,ND,2012,7,dividends,"55,803"
32733,ND,2012,8,dividends,"70,965"
32734,ND,2012,9,dividends,"47,232"
32735,ND,2012,10,dividends,"139,131"
32736,OH,2012,0,dividends,"7,013,374"
32737,OH,2012,1,dividends,"82,215"
32738,OH,2012,2,dividends,"95,986"
32739,OH,2012,3,dividends,"246,709"
32740,OH,2012,4,dividends,"431,546"
32741,OH,2012,5,dividends,"522,764"
32742,OH,2012,6,dividends,"494,828"
32743,OH,2012,7,dividends,"1,151,827"
32744,OH,2012,8,dividends,"1,076,418"
32745,OH,2012,9,dividends,"646,718"
32746,OH,2012,10,dividends,"2,264,362"
32747,OK,2012,0,dividends,"1,747,082"
32748,OK,2012,1,dividends,"29,868"
32749,OK,2012,2,dividends,"17,884"
32750,OK,2012,3,dividends,"52,873"
32751,OK,2012,4,dividends,"92,584"
32752,OK,2012,5,dividends,"102,640"
32753,OK,2012,6,dividends,"94,844"
32754,OK,2012,7,dividends,"230,023"
32755,OK,2012,8,dividends,"241,773"
32756,OK,2012,9,dividends,"162,124"
32757,OK,2012,10,dividends,"722,470"
32758,OR,2012,0,dividends,"2,532,511"
32759,OR,2012,1,dividends,"45,571"
32760,OR,2012,2,dividends,"47,998"
32761,OR,2012,3,dividends,"107,394"
32762,OR,2012,4,dividends,"175,766"
32763,OR,2012,5,dividends,"197,358"
32764,OR,2012,6,dividends,"191,873"
32765,OR,2012,7,dividends,"421,078"
32766,OR,2012,8,dividends,"383,933"
32767,OR,2012,9,dividends,"208,091"
32768,OR,2012,10,dividends,"753,450"
32769,PA,2012,0,dividends,"10,378,479"
32770,PA,2012,1,dividends,"109,971"
32771,PA,2012,2,dividends,"163,281"
32772,PA,2012,3,dividends,"357,559"
32773,PA,2012,4,dividends,"574,383"
32774,PA,2012,5,dividends,"659,642"
32775,PA,2012,6,dividends,"640,140"
32776,PA,2012,7,dividends,"1,513,198"
32777,PA,2012,8,dividends,"1,439,422"
32778,PA,2012,9,dividends,"798,021"
32779,PA,2012,10,dividends,"4,122,862"
32780,RI,2012,0,dividends,"725,343"
32781,RI,2012,1,dividends,"9,983"
32782,RI,2012,2,dividends,"10,050"
32783,RI,2012,3,dividends,"25,753"
32784,RI,2012,4,dividends,"41,143"
32785,RI,2012,5,dividends,"47,701"
32786,RI,2012,6,dividends,"46,639"
32787,RI,2012,7,dividends,"120,395"
32788,RI,2012,8,dividends,"118,444"
32789,RI,2012,9,dividends,"64,624"
32790,RI,2012,10,dividends,"240,611"
32791,SC,2012,0,dividends,"2,466,499"
32792,SC,2012,1,dividends,"41,997"
32793,SC,2012,2,dividends,"33,208"
32794,SC,2012,3,dividends,"87,090"
32795,SC,2012,4,dividends,"154,578"
32796,SC,2012,5,dividends,"179,094"
32797,SC,2012,6,dividends,"180,432"
32798,SC,2012,7,dividends,"447,836"
32799,SC,2012,8,dividends,"405,189"
32800,SC,2012,9,dividends,"209,142"
32801,SC,2012,10,dividends,"727,933"
32802,SD,2012,0,dividends,"644,181"
32803,SD,2012,1,dividends,"6,488"
32804,SD,2012,2,dividends,"7,427"
32805,SD,2012,3,dividends,"68,379"
32806,SD,2012,4,dividends,"81,709"
32807,SD,2012,5,dividends,"52,174"
32808,SD,2012,6,dividends,"36,524"
32809,SD,2012,7,dividends,"82,090"
32810,SD,2012,8,dividends,"76,349"
32811,SD,2012,9,dividends,"56,398"
32812,SD,2012,10,dividends,"176,643"
32813,TN,2012,0,dividends,"3,266,533"
32814,TN,2012,1,dividends,"48,665"
32815,TN,2012,2,dividends,"39,467"
32816,TN,2012,3,dividends,"108,900"
32817,TN,2012,4,dividends,"164,232"
32818,TN,2012,5,dividends,"178,141"
32819,TN,2012,6,dividends,"174,896"
32820,TN,2012,7,dividends,"432,117"
32821,TN,2012,8,dividends,"442,993"
32822,TN,2012,9,dividends,"252,325"
32823,TN,2012,10,dividends,"1,424,798"
32824,TX,2012,0,dividends,"19,803,844"
32825,TX,2012,1,dividends,"392,854"
32826,TX,2012,2,dividends,"147,663"
32827,TX,2012,3,dividends,"614,707"
32828,TX,2012,4,dividends,"800,865"
32829,TX,2012,5,dividends,"783,577"
32830,TX,2012,6,dividends,"737,043"
32831,TX,2012,7,dividends,"2,047,742"
32832,TX,2012,8,dividends,"2,428,351"
32833,TX,2012,9,dividends,"1,584,285"
32834,TX,2012,10,dividends,"10,266,757"
32835,UT,2012,0,dividends,"1,116,001"
32836,UT,2012,1,dividends,"25,804"
32837,UT,2012,2,dividends,"15,203"
32838,UT,2012,3,dividends,"33,173"
32839,UT,2012,4,dividends,"57,174"
32840,UT,2012,5,dividends,"66,221"
32841,UT,2012,6,dividends,"63,649"
32842,UT,2012,7,dividends,"157,650"
32843,UT,2012,8,dividends,"163,284"
32844,UT,2012,9,dividends,"111,134"
32845,UT,2012,10,dividends,"422,709"
32846,VT,2012,0,dividends,"604,129"
32847,VT,2012,1,dividends,"8,739"
32848,VT,2012,2,dividends,"11,019"
32849,VT,2012,3,dividends,"27,197"
32850,VT,2012,4,dividends,"44,222"
32851,VT,2012,5,dividends,"51,651"
32852,VT,2012,6,dividends,"49,117"
32853,VT,2012,7,dividends,"123,741"
32854,VT,2012,8,dividends,"113,121"
32855,VT,2012,9,dividends,"55,222"
32856,VT,2012,10,dividends,"120,101"
32857,VA,2012,0,dividends,"7,146,692"
32858,VA,2012,1,dividends,"87,462"
32859,VA,2012,2,dividends,"63,018"
32860,VA,2012,3,dividends,"151,968"
32861,VA,2012,4,dividends,"275,093"
32862,VA,2012,5,dividends,"374,488"
32863,VA,2012,6,dividends,"406,080"
32864,VA,2012,7,dividends,"1,216,311"
32865,VA,2012,8,dividends,"1,153,475"
32866,VA,2012,9,dividends,"548,099"
32867,VA,2012,10,dividends,"2,870,698"
32868,WA,2012,0,dividends,"6,862,169"
32869,WA,2012,1,dividends,"123,651"
32870,WA,2012,2,dividends,"72,356"
32871,WA,2012,3,dividends,"247,849"
32872,WA,2012,4,dividends,"338,296"
32873,WA,2012,5,dividends,"383,168"
32874,WA,2012,6,dividends,"369,994"
32875,WA,2012,7,dividends,"937,106"
32876,WA,2012,8,dividends,"970,896"
32877,WA,2012,9,dividends,"567,732"
32878,WA,2012,10,dividends,"2,851,121"
32879,WV,2012,0,dividends,"592,481"
32880,WV,2012,1,dividends,"7,476"
32881,WV,2012,2,dividends,"10,776"
32882,WV,2012,3,dividends,"38,411"
32883,WV,2012,4,dividends,"51,257"
32884,WV,2012,5,dividends,"54,414"
32885,WV,2012,6,dividends,"48,865"
32886,WV,2012,7,dividends,"103,861"
32887,WV,2012,8,dividends,"95,639"
32888,WV,2012,9,dividends,"54,383"
32889,WV,2012,10,dividends,"127,400"
32890,WI,2012,0,dividends,"3,698,436"
32891,WI,2012,1,dividends,"43,605"
32892,WI,2012,2,dividends,"61,406"
32893,WI,2012,3,dividends,"149,693"
32894,WI,2012,4,dividends,"248,921"
32895,WI,2012,5,dividends,"288,529"
32896,WI,2012,6,dividends,"275,059"
32897,WI,2012,7,dividends,"611,762"
32898,WI,2012,8,dividends,"534,808"
32899,WI,2012,9,dividends,"301,906"
32900,WI,2012,10,dividends,"1,182,749"
32901,WY,2012,0,dividends,"1,692,321"
32902,WY,2012,1,dividends,"25,958"
32903,WY,2012,2,dividends,"6,638"
32904,WY,2012,3,dividends,"145,468"
32905,WY,2012,4,dividends,"90,349"
32906,WY,2012,5,dividends,"44,470"
32907,WY,2012,6,dividends,"27,399"
32908,WY,2012,7,dividends,"73,468"
32909,WY,2012,8,dividends,"85,905"
32910,WY,2012,9,dividends,"65,265"
32911,WY,2012,10,dividends,"1,127,401"
32912,OA,2012,0,dividends,"4,848,635"
32913,OA,2012,1,dividends,"33,841"
32914,OA,2012,2,dividends,"64,209"
32915,OA,2012,3,dividends,"103,920"
32916,OA,2012,4,dividends,"172,655"
32917,OA,2012,5,dividends,"153,953"
32918,OA,2012,6,dividends,"130,612"
32919,OA,2012,7,dividends,"325,116"
32920,OA,2012,8,dividends,"425,161"
32921,OA,2012,9,dividends,"296,299"
32922,OA,2012,10,dividends,"3,142,868"
32923,US,2013,0,dividends,210600378
32924,US,2013,1,dividends,4475167
32925,US,2013,2,dividends,2636260
32926,US,2013,3,dividends,5935031
32927,US,2013,4,dividends,10425583
32928,US,2013,5,dividends,12959028
32929,US,2013,6,dividends,13235955
32930,US,2013,7,dividends,35804390
32931,US,2013,8,dividends,36595854
32932,US,2013,9,dividends,19077413
32933,US,2013,10,dividends,69455698
32934,AL,2013,0,dividends,1551361
32935,AL,2013,1,dividends,36401
32936,AL,2013,2,dividends,25439
32937,AL,2013,3,dividends,55056
32938,AL,2013,4,dividends,96789
32939,AL,2013,5,dividends,124753
32940,AL,2013,6,dividends,127418
32941,AL,2013,7,dividends,322548
32942,AL,2013,8,dividends,293199
32943,AL,2013,9,dividends,155580
32944,AL,2013,10,dividends,314178
32945,AK,2013,0,dividends,328452
32946,AK,2013,1,dividends,3366
32947,AK,2013,2,dividends,8818
32948,AK,2013,3,dividends,17134
32949,AK,2013,4,dividends,26031
32950,AK,2013,5,dividends,29110
32951,AK,2013,6,dividends,28489
32952,AK,2013,7,dividends,76179
32953,AK,2013,8,dividends,60666
32954,AK,2013,9,dividends,27400
32955,AK,2013,10,dividends,51259
32956,AZ,2013,0,dividends,3232906
32957,AZ,2013,1,dividends,83332
32958,AZ,2013,2,dividends,53172
32959,AZ,2013,3,dividends,127943
32960,AZ,2013,4,dividends,220322
32961,AZ,2013,5,dividends,263166
32962,AZ,2013,6,dividends,267400
32963,AZ,2013,7,dividends,679460
32964,AZ,2013,8,dividends,586104
32965,AZ,2013,9,dividends,269378
32966,AZ,2013,10,dividends,682628
32967,AR,2013,0,dividends,2741116
32968,AR,2013,1,dividends,18688
32969,AR,2013,2,dividends,13979
32970,AR,2013,3,dividends,36679
32971,AR,2013,4,dividends,62135
32972,AR,2013,5,dividends,73007
32973,AR,2013,6,dividends,74465
32974,AR,2013,7,dividends,164288
32975,AR,2013,8,dividends,151012
32976,AR,2013,9,dividends,71274
32977,AR,2013,10,dividends,2075589
32978,CA,2013,0,dividends,27060901
32979,CA,2013,1,dividends,661995
32980,CA,2013,2,dividends,297264
32981,CA,2013,3,dividends,651857
32982,CA,2013,4,dividends,1148577
32983,CA,2013,5,dividends,1446052
32984,CA,2013,6,dividends,1491521
32985,CA,2013,7,dividends,4342805
32986,CA,2013,8,dividends,4893451
32987,CA,2013,9,dividends,2526388
32988,CA,2013,10,dividends,9600991
32989,CO,2013,0,dividends,3768936
32990,CO,2013,1,dividends,146277
32991,CO,2013,2,dividends,50754
32992,CO,2013,3,dividends,112660
32993,CO,2013,4,dividends,200970
32994,CO,2013,5,dividends,249556
32995,CO,2013,6,dividends,260776
32996,CO,2013,7,dividends,737624
32997,CO,2013,8,dividends,749400
32998,CO,2013,9,dividends,345846
32999,CO,2013,10,dividends,915074
33000,CT,2013,0,dividends,4830590
33001,CT,2013,1,dividends,61810
33002,CT,2013,2,dividends,47300
33003,CT,2013,3,dividends,93684
33004,CT,2013,4,dividends,162974
33005,CT,2013,5,dividends,213332
33006,CT,2013,6,dividends,235224
33007,CT,2013,7,dividends,679869
33008,CT,2013,8,dividends,792373
33009,CT,2013,9,dividends,467998
33010,CT,2013,10,dividends,2076026
33011,DE,2013,0,dividends,651541
33012,DE,2013,1,dividends,9239
33013,DE,2013,2,dividends,7215
33014,DE,2013,3,dividends,18310
33015,DE,2013,4,dividends,34871
33016,DE,2013,5,dividends,44848
33017,DE,2013,6,dividends,48718
33018,DE,2013,7,dividends,127955
33019,DE,2013,8,dividends,112262
33020,DE,2013,9,dividends,57428
33021,DE,2013,10,dividends,190696
33022,DC,2013,0,dividends,744391
33023,DC,2013,1,dividends,17090
33024,DC,2013,2,dividends,4656
33025,DC,2013,3,dividends,8718
33026,DC,2013,4,dividends,19415
33027,DC,2013,5,dividends,26454
33028,DC,2013,6,dividends,31438
33029,DC,2013,7,dividends,118043
33030,DC,2013,8,dividends,177756
33031,DC,2013,9,dividends,104557
33032,DC,2013,10,dividends,236263
33033,FL,2013,0,dividends,18866558
33034,FL,2013,1,dividends,534848
33035,FL,2013,2,dividends,205455
33036,FL,2013,3,dividends,510509
33037,FL,2013,4,dividends,905169
33038,FL,2013,5,dividends,1078325
33039,FL,2013,6,dividends,1089339
33040,FL,2013,7,dividends,2959017
33041,FL,2013,8,dividends,3230705
33042,FL,2013,9,dividends,1877752
33043,FL,2013,10,dividends,6475439
33044,GA,2013,0,dividends,4512870
33045,GA,2013,1,dividends,86988
33046,GA,2013,2,dividends,56209
33047,GA,2013,3,dividends,125140
33048,GA,2013,4,dividends,228472
33049,GA,2013,5,dividends,291390
33050,GA,2013,6,dividends,310244
33051,GA,2013,7,dividends,848907
33052,GA,2013,8,dividends,892696
33053,GA,2013,9,dividends,460825
33054,GA,2013,10,dividends,1211997
33055,HI,2013,0,dividends,706768
33056,HI,2013,1,dividends,14217
33057,HI,2013,2,dividends,12657
33058,HI,2013,3,dividends,25852
33059,HI,2013,4,dividends,48694
33060,HI,2013,5,dividends,62625
33061,HI,2013,6,dividends,65973
33062,HI,2013,7,dividends,164572
33063,HI,2013,8,dividends,136667
33064,HI,2013,9,dividends,47801
33065,HI,2013,10,dividends,127709
33066,ID,2013,0,dividends,616576
33067,ID,2013,1,dividends,14363
33068,ID,2013,2,dividends,13099
33069,ID,2013,3,dividends,30296
33070,ID,2013,4,dividends,49230
33071,ID,2013,5,dividends,58177
33072,ID,2013,6,dividends,55797
33073,ID,2013,7,dividends,123089
33074,ID,2013,8,dividends,99760
33075,ID,2013,9,dividends,52785
33076,ID,2013,10,dividends,119981
33077,IL,2013,0,dividends,9833896
33078,IL,2013,1,dividends,163563
33079,IL,2013,2,dividends,120956
33080,IL,2013,3,dividends,268151
33081,IL,2013,4,dividends,463524
33082,IL,2013,5,dividends,588083
33083,IL,2013,6,dividends,626320
33084,IL,2013,7,dividends,1708547
33085,IL,2013,8,dividends,1741456
33086,IL,2013,9,dividends,929977
33087,IL,2013,10,dividends,3223318
33088,IN,2013,0,dividends,2473886
33089,IN,2013,1,dividends,41835
33090,IN,2013,2,dividends,49616
33091,IN,2013,3,dividends,109953
33092,IN,2013,4,dividends,185954
33093,IN,2013,5,dividends,221318
33094,IN,2013,6,dividends,212016
33095,IN,2013,7,dividends,499384
33096,IN,2013,8,dividends,441847
33097,IN,2013,9,dividends,203423
33098,IN,2013,10,dividends,508540
33099,IA,2013,0,dividends,1341155
33100,IA,2013,1,dividends,14593
33101,IA,2013,2,dividends,21519
33102,IA,2013,3,dividends,63164
33103,IA,2013,4,dividends,113481
33104,IA,2013,5,dividends,137663
33105,IA,2013,6,dividends,141433
33106,IA,2013,7,dividends,318552
33107,IA,2013,8,dividends,251274
33108,IA,2013,9,dividends,106126
33109,IA,2013,10,dividends,173352
33110,KS,2013,0,dividends,1913214
33111,KS,2013,1,dividends,23487
33112,KS,2013,2,dividends,21485
33113,KS,2013,3,dividends,51461
33114,KS,2013,4,dividends,92517
33115,KS,2013,5,dividends,118070
33116,KS,2013,6,dividends,118490
33117,KS,2013,7,dividends,300203
33118,KS,2013,8,dividends,260608
33119,KS,2013,9,dividends,126871
33120,KS,2013,10,dividends,800021
33121,KY,2013,0,dividends,1674306
33122,KY,2013,1,dividends,28162
33123,KY,2013,2,dividends,23268
33124,KY,2013,3,dividends,61484
33125,KY,2013,4,dividends,104987
33126,KY,2013,5,dividends,130117
33127,KY,2013,6,dividends,129394
33128,KY,2013,7,dividends,334046
33129,KY,2013,8,dividends,304520
33130,KY,2013,9,dividends,130668
33131,KY,2013,10,dividends,427663
33132,LA,2013,0,dividends,1705516
33133,LA,2013,1,dividends,63386
33134,LA,2013,2,dividends,22540
33135,LA,2013,3,dividends,53076
33136,LA,2013,4,dividends,96338
33137,LA,2013,5,dividends,121254
33138,LA,2013,6,dividends,120909
33139,LA,2013,7,dividends,312355
33140,LA,2013,8,dividends,323337
33141,LA,2013,9,dividends,173844
33142,LA,2013,10,dividends,418476
33143,ME,2013,0,dividends,757559
33144,ME,2013,1,dividends,11638
33145,ME,2013,2,dividends,13592
33146,ME,2013,3,dividends,36087
33147,ME,2013,4,dividends,62769
33148,ME,2013,5,dividends,77963
33149,ME,2013,6,dividends,74667
33150,ME,2013,7,dividends,177676
33151,ME,2013,8,dividends,156986
33152,ME,2013,9,dividends,68315
33153,ME,2013,10,dividends,77866
33154,MD,2013,0,dividends,3751441
33155,MD,2013,1,dividends,50888
33156,MD,2013,2,dividends,43030
33157,MD,2013,3,dividends,91933
33158,MD,2013,4,dividends,169941
33159,MD,2013,5,dividends,237614
33160,MD,2013,6,dividends,267984
33161,MD,2013,7,dividends,843049
33162,MD,2013,8,dividends,856993
33163,MD,2013,9,dividends,402423
33164,MD,2013,10,dividends,787585
33165,MA,2013,0,dividends,7177938
33166,MA,2013,1,dividends,94717
33167,MA,2013,2,dividends,73682
33168,MA,2013,3,dividends,152392
33169,MA,2013,4,dividends,273445
33170,MA,2013,5,dividends,357219
33171,MA,2013,6,dividends,367675
33172,MA,2013,7,dividends,1115652
33173,MA,2013,8,dividends,1355520
33174,MA,2013,9,dividends,739522
33175,MA,2013,10,dividends,2648113
33176,MI,2013,0,dividends,5283028
33177,MI,2013,1,dividends,82653
33178,MI,2013,2,dividends,87884
33179,MI,2013,3,dividends,205849
33180,MI,2013,4,dividends,343368
33181,MI,2013,5,dividends,412955
33182,MI,2013,6,dividends,403310
33183,MI,2013,7,dividends,949105
33184,MI,2013,8,dividends,815267
33185,MI,2013,9,dividends,404035
33186,MI,2013,10,dividends,1578602
33187,MN,2013,0,dividends,3272522
33188,MN,2013,1,dividends,44936
33189,MN,2013,2,dividends,47270
33190,MN,2013,3,dividends,109867
33191,MN,2013,4,dividends,192613
33192,MN,2013,5,dividends,236636
33193,MN,2013,6,dividends,247763
33194,MN,2013,7,dividends,631115
33195,MN,2013,8,dividends,610248
33196,MN,2013,9,dividends,301092
33197,MN,2013,10,dividends,850983
33198,MS,2013,0,dividends,642327
33199,MS,2013,1,dividends,15939
33200,MS,2013,2,dividends,10650
33201,MS,2013,3,dividends,25083
33202,MS,2013,4,dividends,45508
33203,MS,2013,5,dividends,56797
33204,MS,2013,6,dividends,56546
33205,MS,2013,7,dividends,142697
33206,MS,2013,8,dividends,129699
33207,MS,2013,9,dividends,57512
33208,MS,2013,10,dividends,101895
33209,MO,2013,0,dividends,3316252
33210,MO,2013,1,dividends,42751
33211,MO,2013,2,dividends,49405
33212,MO,2013,3,dividends,121536
33213,MO,2013,4,dividends,212882
33214,MO,2013,5,dividends,260038
33215,MO,2013,6,dividends,258113
33216,MO,2013,7,dividends,608877
33217,MO,2013,8,dividends,521842
33218,MO,2013,9,dividends,257019
33219,MO,2013,10,dividends,983788
33220,MT,2013,0,dividends,587809
33221,MT,2013,1,dividends,16744
33222,MT,2013,2,dividends,22257
33223,MT,2013,3,dividends,38072
33224,MT,2013,4,dividends,48561
33225,MT,2013,5,dividends,58112
33226,MT,2013,6,dividends,53684
33227,MT,2013,7,dividends,122167
33228,MT,2013,8,dividends,96788
33229,MT,2013,9,dividends,48290
33230,MT,2013,10,dividends,83135
33231,NE,2013,0,dividends,947535
33232,NE,2013,1,dividends,23416
33233,NE,2013,2,dividends,13739
33234,NE,2013,3,dividends,34946
33235,NE,2013,4,dividends,61396
33236,NE,2013,5,dividends,75206
33237,NE,2013,6,dividends,76717
33238,NE,2013,7,dividends,182766
33239,NE,2013,8,dividends,163293
33240,NE,2013,9,dividends,89215
33241,NE,2013,10,dividends,226843
33242,NV,2013,0,dividends,2082228
33243,NV,2013,1,dividends,86563
33244,NV,2013,2,dividends,19507
33245,NV,2013,3,dividends,42339
33246,NV,2013,4,dividends,72859
33247,NV,2013,5,dividends,88132
33248,NV,2013,6,dividends,90797
33249,NV,2013,7,dividends,249111
33250,NV,2013,8,dividends,264380
33251,NV,2013,9,dividends,161087
33252,NV,2013,10,dividends,1007455
33253,NH,2013,0,dividends,1044699
33254,NH,2013,1,dividends,13783
33255,NH,2013,2,dividends,14626
33256,NH,2013,3,dividends,33133
33257,NH,2013,4,dividends,60804
33258,NH,2013,5,dividends,78643
33259,NH,2013,6,dividends,78558
33260,NH,2013,7,dividends,235535
33261,NH,2013,8,dividends,223775
33262,NH,2013,9,dividends,95127
33263,NH,2013,10,dividends,210714
33264,NJ,2013,0,dividends,7355822
33265,NJ,2013,1,dividends,122626
33266,NJ,2013,2,dividends,105709
33267,NJ,2013,3,dividends,209831
33268,NJ,2013,4,dividends,364483
33269,NJ,2013,5,dividends,478011
33270,NJ,2013,6,dividends,503803
33271,NJ,2013,7,dividends,1429273
33272,NJ,2013,8,dividends,1465823
33273,NJ,2013,9,dividends,738056
33274,NJ,2013,10,dividends,1938207
33275,NM,2013,0,dividends,803501
33276,NM,2013,1,dividends,17787
33277,NM,2013,2,dividends,14484
33278,NM,2013,3,dividends,33026
33279,NM,2013,4,dividends,57005
33280,NM,2013,5,dividends,68872
33281,NM,2013,6,dividends,70401
33282,NM,2013,7,dividends,188353
33283,NM,2013,8,dividends,159479
33284,NM,2013,9,dividends,57258
33285,NM,2013,10,dividends,136835
33286,NY,2013,0,dividends,20794955
33287,NY,2013,1,dividends,436805
33288,NY,2013,2,dividends,206346
33289,NY,2013,3,dividends,422976
33290,NY,2013,4,dividends,718982
33291,NY,2013,5,dividends,892784
33292,NY,2013,6,dividends,898024
33293,NY,2013,7,dividends,2490004
33294,NY,2013,8,dividends,2749882
33295,NY,2013,9,dividends,1740325
33296,NY,2013,10,dividends,10238826
33297,NC,2013,0,dividends,4637478
33298,NC,2013,1,dividends,270239
33299,NC,2013,2,dividends,70383
33300,NC,2013,3,dividends,161262
33301,NC,2013,4,dividends,296749
33302,NC,2013,5,dividends,375673
33303,NC,2013,6,dividends,392914
33304,NC,2013,7,dividends,1036819
33305,NC,2013,8,dividends,926642
